0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,Name
603062272,207943192,354135011,485597843,115163936,237797690,384902937,842510076,413385077,682670724,222222642,209528251,48161202,364774420,48293940,295802000,39126446,333707574,279445289,137122417,459984384,530584972,505953792,661801908,896274845,1092638240,Not Truck
928251901,522706031,256768696,187615809,254798704,425944623,68234196,124325928,141025013,37361958,217310221,205408601,256413212,191991842,215343447,266343113,121059574,500679824,271898659,353314319,474653440,301546280,604113202,609831725,1284264794,791284580,Not Truck
655818751,1000899193,1066960062,1045386685,715236133,1230134922,786844043,645437081,1044466583,1108540036,929646873,893598709,555937071,1000572547,1076574232,941258848,1107236192,1129845734,785244940,573981286,335870577,1085173696,1091295960,144351613,736784331,940749452,Not Truck
906362878,478719747,334752300,31626433,86188772,213217279,73896337,134352196,135803646,28441868,71134022,24154528,275623045,101979206,115853348,107849071,145570584,78851996,283526660,113950294,243703699,158022850,355759684,195146973,300536963,1063792930,Not Truck
994377727,436962618,211825151,75509090,301324800,114972139,74624470,88671564,133733759,275538768,81837435,120531144,130846698,39329709,110489449,85618576,35356626,178905711,143675270,213363275,283176452,279437665,242124013,292124759,641052261,240983798,Not Truck
133496832,358229969,200772999,58280004,279236022,67262863,266987463,123679819,273502147,187868560,203371111,114328965,375404463,123478928,220044085,165806578,197853612,144398311,28745474,76098500,293352232,211131616,169899068,463786584,130909689,370523255,Not Truck
367001599,558135264,809371001,938252308,885860841,1061926910,812434837,871243707,1233225792,272093992,831925261,1132402238,971683942,328824064,1113309060,811193455,1124390702,1215882416,1040135106,525237392,230555396,1024909689,535348414,410194912,921136012,1209946950,Not Truck
175505407,437485373,151697636,343855391,181234360,520487754,223377617,966390547,210316143,918301635,200246618,304295306,203136525,472334844,398453773,570149166,195726668,517340891,179377407,400265431,318636136,1188456712,164735344,465367495,523205670,645455526,Not Truck
125960192,625383977,497446193,546027151,469336436,554094781,192887344,325448449,105720964,196171329,115591701,154338462,93130633,307700575,155983169,547124525,468699586,532829547,343758772,493042453,308683270,943054605,1119507812,1013703671,1159103282,436356179,Not Truck
69599231,829867175,363584611,958165124,597643395,807367107,686045059,807469949,857491400,574119716,954746865,372044227,900711807,476500520,1080091698,852707912,817316100,846309779,342102683,687100768,379485518,1071575949,768427876,731259339,780977351,443420699,Not Truck
273088512,722727938,380352547,963356552,495303906,474406837,896400489,898311796,627985764,1188698394,137259124,1090188478,505343021,1142023344,443133962,1283227376,799795917,880139236,936555107,979684116,1213022406,971857327,1117962472,940399915,969347246,1191094784,Not Truck
404029440,125969559,367964850,714520764,350962560,323573814,297661110,428026663,342872013,539711404,481458485,410239148,392489214,364505714,741995275,498574264,732334357,626198362,529989255,693230073,1246411680,679914597,1386599406,311578704,819229448,442500547,Not Truck
348651519,501202880,37964354,932223540,221430515,664339781,336905141,872121276,219025660,902711721,117058982,736597630,87775484,857559011,302331500,1059004035,153171358,1056677526,303076590,815173452,238255138,1072557206,232275648,339940431,657403142,480542479,Not Truck
485687295,504663826,585143500,299447850,661802989,83947395,200465930,796161782,46249266,524342394,357845751,437070565,571127173,353238985,497600273,1045086729,271303969,483879899,696248723,252009350,806037557,414240262,378221046,338805413,866877014,504872432,Not Truck
22609919,899675761,482548239,693961708,203518056,949772260,601893430,683608312,559161401,444502572,312305586,376775130,372036651,723643346,834618665,567085488,532637166,576009875,262981192,1405141970,649986554,1202907674,948994396,531678591,391072081,1035791443,Not Truck
483852288,58776932,377697334,180956229,147670488,277936453,103508308,156265854,180207061,210526395,98676413,153437789,99642202,187469075,91029079,56666133,181216360,111300360,123475085,137570827,209148602,393641956,281465679,244735340,187815130,426597069,Not Truck
216465407,581970181,143361434,268679752,148860281,150326541,179511137,70699266,84337409,136742650,119423523,141507415,55814822,149759625,98464497,145698312,8325006,157574106,147458701,21419998,146441933,28790450,220127619,227926906,194417357,399432142,Not Truck
287571967,492061530,996469525,609915554,1091206378,416241004,159738168,330669644,437823262,400499440,124186224,68367964,44387809,262329033,152589320,289999318,143963626,308784765,517147969,328225222,203165622,178391748,493960116,100921173,201388156,236247507,Not Truck
318504960,514559895,132258418,678901625,1034001636,198492440,391806919,522651263,868294687,164313521,531503262,956862384,844019781,949500241,761383088,1086473438,370737598,1139901946,604382075,1176248030,1168038596,1051274336,1054520843,657310409,1124979578,921933505,Not Truck
304218112,1052627055,842233419,1004357568,1237147030,768433832,548502897,992103277,872683770,773790324,593262134,543591280,645284507,841468208,1324198320,369163490,744081424,666255185,307600000,1099832128,1060727640,902703504,158349196,688922425,959805397,588476428,Not Truck
11272191,1095820104,162099199,564278512,145825471,1040815764,244920579,720214206,862004907,700468755,976988647,1124226434,718808886,1460388192,984807484,719320861,1316691206,518782461,1261429352,1223110942,1386703598,173136760,565054747,481765735,538304105,244144981,Not Truck
47316992,951968612,884728346,824696061,848480750,759728243,724697699,605573685,921230852,765853477,867217508,868828699,675891791,1084764106,1161323206,682343477,1112859454,901963503,532927365,619034358,596684943,1197583796,718149855,162501695,1091653230,301843602,Not Truck
780861439,980803099,903328933,581080405,1185191034,583228610,956931947,515976292,686966600,673953400,458004973,1245214274,297168470,1061864447,1350021604,1191497014,940676792,459541915,1266118452,1102565812,816727511,1001171266,136974998,1147717044,1116615790,966941155,Not Truck
529137664,734334656,895952694,1062461036,425261603,409485623,1064938350,722512131,1023076022,948744933,1181582160,359785990,987777894,1104358158,603151211,977139379,914350447,987496157,696981324,443371228,783285398,499875718,1128518922,772386793,719963358,770052752,Not Truck
829030400,632842503,264032689,229752144,1253423510,451241378,504490286,769053100,569200232,768862061,746471490,1046031517,290521804,1243058914,886803278,1008066616,871128449,819579386,446274553,364442443,219751814,214665966,289674235,596668725,555320791,1096448294,Not Truck
624623615,163151210,182080787,199448229,173688341,119613748,198000167,136194373,235611012,91197517,132842425,133286771,80009673,128409400,58052338,118684166,185060511,188504919,138927277,78970322,232557430,68605706,415752649,108578279,631243077,684686350,Not Truck
465371136,318992903,416293929,158125642,765557874,348975759,332319285,498994773,1211141314,712201495,193268747,416155797,211628256,159070176,221984009,383472836,272782718,362223670,551422825,282392304,510412901,655768317,359403478,474036595,739214833,853526301,Not Truck
959905793,740672814,1007728152,1126575722,1039334586,583193671,168006530,1190774740,911690403,338854859,647484787,832874141,1230291632,1373443868,271605138,686152331,676879463,1050870397,909059523,1350013108,647555421,1198588798,1112621886,1111527500,716896991,646221475,Not Truck
752025599,457360671,530210750,228311500,287799846,83047921,216502875,300988451,219179750,291203038,261592626,56259115,309265828,400835588,441254860,39559947,196811405,594209348,547847859,625155545,419054946,452498773,436139548,1107563900,618318944,1027669298,Not Truck
652279807,242499361,343794781,355365752,115654014,191531827,143700498,298238783,46783455,295354400,240627300,39112420,148779718,193261463,266569038,217587391,176150064,162806725,173985441,161564151,227199957,715653438,643738421,355168801,651427621,1000705303,Not Truck
301400063,924043569,579421410,676435825,669226520,729254719,591909680,840083758,712958189,772786810,890169771,921456171,1091787288,1149943172,995852838,748195527,538811443,582735289,632205837,720544015,1002233800,207195579,636484986,865116765,641664378,621288710,Not Truck
738852863,815964133,735493274,987016214,649984690,941088791,619026376,313360968,667656015,984531514,303221874,692762293,881168180,544187548,370087073,1138677876,1031518744,552815243,1339622872,1342525322,650998983,855409829,1315732024,989137778,345248580,871027724,Not Truck
420282367,979361515,102114530,279683132,312513454,418714462,259137047,211825775,306424450,441777222,156726490,299398015,136405521,197112711,108360996,462336377,68645761,397845910,201340761,315320441,200351205,724728286,222796742,428349216,264215570,360550012,Not Truck
992149504,1000475029,625213108,951162570,457598556,587976598,808339304,723034384,1108109776,495740678,1085159688,777860582,1034071405,820622867,722935875,1353471312,935669181,628192958,822754521,603316139,1262141000,548596524,788429948,372206688,423566889,922976840,Not Truck
65929215,71415644,1115623514,888393218,512296394,600327223,712373219,642483434,1034016234,1215013280,284188765,255531537,1261343620,886312858,525305362,837071913,411018565,662483062,586482154,493527643,1056133008,927691902,956133709,563031775,639291425,458425094,Not Truck
969474046,916220206,264505926,325315116,274131534,122147000,137724796,349095234,405477110,494023810,126994970,243929182,175241664,683587036,549001113,472072214,36249080,309255280,732320622,903013493,986401582,472848053,433191998,801182689,629999135,430841060,Not Truck
498073599,156049562,232831418,723353014,516337363,682288839,530684919,1037677245,651702563,708351674,306940719,420642569,461671788,152519718,297448505,694657275,189939015,1181522068,623613219,844875908,949547409,289280773,1404314080,310360565,909075136,254948302,Not Truck
684392448,536765394,476176190,109443422,372351641,423014536,522890969,579408077,586937531,671764970,528375797,750451754,728944446,1020279001,635628929,1058955949,468173533,1057337702,483049618,1058345243,54187176,543522871,1132269552,588050376,1055188232,762659842,Not Truck
858062847,612033525,123471389,783908619,53052211,481469095,350425161,362915004,352903291,230972778,165518475,329620798,53451649,292372765,117838903,255627857,293583052,371262605,68705643,112605876,204274155,235082295,125164486,302687755,425111317,411866082,Not Truck
688586751,312586553,499092856,188622501,278029596,70452724,31353788,126377335,254246322,144288559,83700518,163990519,58382056,78645985,38963067,80665285,99678984,39913576,38266234,210806555,208096960,152065565,287586697,334559100,294927684,317963402,Not Truck
705757183,250801421,536483320,833472142,652982111,404237666,527916304,478768175,567371059,403918581,278366156,859115048,163333646,330902923,487757708,601861269,862789266,577258931,1156135964,663915654,713088376,1148603112,1234921292,1225766642,1013733733,1068856670,Not Truck
632881152,1052798006,1081276654,615896299,533336347,67819691,647371748,198133293,752752895,458923648,596954940,561074764,1225856784,1125185148,995558235,258995473,994426889,496332992,815682296,300172944,938076156,1250933292,392126647,949221527,659487012,307668169,Not Truck
1046937600,1243666458,854016061,257807187,1372885732,518546047,861498163,911218416,1058506144,811871113,866890844,878033882,348796722,274297974,1011210047,550029739,680995300,1153132702,748136302,330642938,941721343,1310034770,850378903,602009479,705634251,355205382,Not Truck
21757951,630572616,436174317,283157121,252876246,282784320,403712316,475786769,449031143,379454439,100811442,126541412,241890010,198413641,166958012,162650793,188286889,261576610,333409944,220001159,143497159,159264292,222542833,345009708,34272759,229360158,Not Truck
960561150,778371413,608798888,470448684,618475784,573501886,615164093,1047847902,277600752,826384289,322845365,1060597450,545173704,618665599,1023815567,354833988,222403447,104927085,506837514,196122439,190558798,256929602,79973739,524400939,162609244,304758670,Not Truck
188153855,519240807,1400277424,1370348812,1284594020,403896377,880727275,910459667,887298402,637806630,749082964,956750224,417063181,470468264,915710871,790022469,903303801,1088697710,805497019,691676171,69284028,909888171,1094872778,472345879,315510203,953049490,Not Truck
507117567,814497171,267895701,151356338,468625651,1114265298,123403287,683264435,623090433,992020000,1030813182,839785059,909088159,808888097,420390166,983574309,1159444076,341435827,478329154,794794669,1291988000,302417272,787803835,464366383,519677973,982687312,Not Truck
245235712,392624456,80816716,721182474,578104559,788018151,1295224818,1032794319,1071548449,658408946,537698603,697436873,836860554,757540433,789424830,568081555,324322447,770198191,466202619,1242887668,953731232,688516049,325579711,1076188792,1195483524,1051874799,Not Truck
926023681,313311896,345408126,368089993,1236501980,386437020,860198663,656849525,556194806,951071953,445124144,424098187,1160823380,963948517,646082946,470651257,583660072,720863906,192079861,906982048,268024044,1138850904,351492033,699579793,846753221,657410300,Not Truck
581435392,1138178606,560309341,1065134752,1106417788,1045160425,857592654,725336897,553430319,800798307,783422075,1426427010,1171592868,1037621117,1121178634,108058232,682803402,1052714325,996434113,1226855516,946132193,655884618,944466200,938008638,623013386,534849347,Not Truck
464125950,240717898,260691890,247730743,271681553,130444119,70449447,151742809,914232949,369726610,310908614,311794075,241479270,159546661,228540594,231050000,195468132,262696917,188598108,445554770,176923429,659393564,421547955,322514468,598156534,811770407,Not Truck
598802432,498154948,1027194257,287710940,257140891,441199012,372067585,661886139,596841566,527271422,277505925,546528689,361592128,884879694,827468394,790077780,918877936,361006092,782124402,932398503,473091602,488883926,1067147393,900307633,1291418866,752262002,Not Truck
719716351,62856882,770026217,665123891,527770797,588846085,719287152,468876861,443626423,375903673,518583326,1123927520,953864375,766318688,999380193,503201439,856083819,463298632,239500090,904558358,988533801,553483136,1277971120,872481041,1069190518,751539268,Not Truck
386072575,1006877126,414184421,931973150,644646139,391296923,731959446,1263937356,1095486386,1108292354,598047548,815923322,881337190,1039461866,1061407165,319370975,181906144,1170024240,1021784578,1290734022,1117144396,1088617110,369186465,1150818882,982788798,354117655,Not Truck
148635648,186733697,560013190,280195092,782904154,337515391,1195757704,1071893559,809328619,941656503,485075510,1196887484,605438636,1066848443,294122384,780250492,516152502,751902571,832061373,1131946932,671502697,1035283615,916700396,1164900038,312769816,822209751,Not Truck
255721471,522325131,1204643180,217441544,889840578,142855928,770931703,702526815,756889927,739720276,980785750,708042547,834067726,1152320938,1022489942,797273142,592664818,694601592,908544883,455775540,1035652399,491407127,1145991234,363646568,972461927,680561775,Not Truck
504954880,396177828,950035549,276568026,1024542032,740400313,24552395,122510494,1268349784,989362053,365239904,726885845,1094955898,886598636,839058171,1134141310,404307683,1042547093,1100180570,1014420177,1207760634,1003350038,977120814,294259960,257712585,1028086948,Not Truck
353894400,483842689,836554738,741297784,243921087,581926049,555531802,926109364,422080841,477403780,612310273,371348746,198414025,325506637,678152711,421399073,927170040,733892514,170182664,757028633,295512797,602161994,434271613,482480185,542174800,1159685582,Not Truck
461766655,745353408,157747548,829429781,1126556106,334901723,1139233898,620000098,785310349,1089759900,818604241,855003704,511529124,1248700320,711590642,808612032,938882259,443291676,783097466,421512919,21000376,868522590,284380652,528781808,343112872,527905857,Not Truck
692191231,234657306,755047167,1129905366,921238760,324500794,233037897,437302826,140707165,1484197792,180487512,604013227,654613885,112288817,223482059,84471734,380585794,250258245,153585745,189694192,484623319,199378602,243755714,533578220,15597430,238853848,Not Truck
855310335,398223327,1107864714,654850557,1125046638,1142085608,799991970,1047062114,1134572074,766910611,1398661634,473977087,876972024,978143790,949060258,730237228,855722214,354107085,641967970,724007991,503475127,1339688800,413473116,440503545,582699972,977021071,Not Truck
487063552,203860712,720710368,983877891,515311116,1352848384,601733214,881119994,1011775799,837587471,510861375,914437300,1072915760,1125361706,604748569,758210734,1006781027,317269350,904250397,1039426139,743297757,758503608,585179708,340799695,1014344427,745305444,Not Truck
371458047,639941761,790949388,432536881,1021527114,642060755,607194900,1005916953,806060940,653339683,550546732,713720982,282414429,781721018,1014630789,648787804,1271830842,545849869,442003743,1111467702,833144534,899486993,358151830,302652389,1116555818,696387720,Not Truck
749862911,892740026,425849306,375564793,266758751,682559264,1092764066,733407403,928782399,589036068,749275972,741948391,1089628512,258556966,711004792,1163042260,253165007,1047673014,117064054,877527349,1095825846,1144351104,918424219,547747656,1348790874,1132731880,Not Truck
837681152,787933855,644204616,476936301,958618253,1027192795,1065347196,448439694,944204107,1157958294,1065620280,1089127456,898305210,986111805,746032754,900106132,434800721,573572843,905533664,501129389,1069716947,814343130,492923433,762150608,607552161,884877714,Not Truck
181207039,557056475,904295492,582839831,82682436,867770512,969070757,462605803,807661015,261797900,1026808987,277356861,1170190068,759400185,741288873,648167539,696468752,1162947524,640566335,178311677,874420835,755953291,640871502,72755926,1158211636,266661276,Not Truck
477954047,460195173,389739578,208746218,484346252,349054478,180553077,460839868,164232248,264521368,563519465,11876942,447145049,337979924,117986515,712623871,123981442,618166711,347719583,732681772,899470052,1146816758,1086049250,522535689,877607655,1264798964,Not Truck
3997696,556980825,193620064,170386870,111630731,711856095,131375269,539259285,375711960,123582417,297725013,301536840,459414735,320652770,1019653153,472081348,544094655,992628671,535510896,99222250,794250815,867965419,695829402,552339190,792547610,1053796895,Not Truck
662372351,358077021,951702220,1173261366,717686660,1224798066,349961724,245293495,405790772,283081634,688838955,930010642,1235318362,864192787,919580503,405526457,321924462,1068935362,444610728,208799238,951686309,502237832,747794456,430925320,1349059494,803274647,Not Truck
143589375,1064925210,792239409,676434084,770208684,817084350,419878493,1033337603,894806365,995558406,571278318,1222626342,707342963,477967263,854581475,1041096235,1144845996,1138308030,882328558,798631356,285842309,931998108,845848044,618325826,558970137,673816340,Not Truck
853737472,805419864,792849208,733746108,263828401,220116892,934730800,470673446,746481496,466408861,620659021,385266924,467122264,534971423,468351819,399070234,302599278,279836943,477701350,343330069,327813057,290010573,325201458,465038290,697491099,290029984,Not Truck
986382335,857030823,651427709,358580030,933563310,454172776,190965117,405727101,1147993062,102676393,408160297,429180005,563591715,358448383,366172693,227662405,275211216,314983255,255239857,163009954,198847698,193548518,243865501,639170940,424358186,800585505,Not Truck
695664639,745266223,425677354,896277270,1151615516,1324687148,470708565,1247150890,1211334440,1023645060,689202433,1200645890,949522485,453900226,821018596,885730251,964342472,1011373097,845934391,893385456,844837725,1067720836,1142085658,592988461,1073663518,1264383462,Not Truck
470876159,821796914,1224156686,887850210,459001451,1154514958,936701405,899982286,868305216,968272048,1075805292,405867191,609621601,1063971090,1052465858,530691127,1067074521,1137995872,1293236494,989328223,648284766,1113972088,1319790416,1159616766,679223049,732046572,Not Truck
573505535,862421572,1149893696,1049017095,1101241522,855135200,927892688,1087448590,1117226246,1055794526,396723061,782367093,1153084720,430433253,977162115,521661850,1382644366,948211886,439866369,761424695,695463131,587451655,932587205,1028747718,1241487386,558509972,Not Truck
657391615,373577076,82488062,224100813,162201659,240649762,189980403,109978771,120961046,111100530,51795916,52667014,80269575,21640032,54376854,165813287,112935519,51233959,34983120,86126721,90368714,106513259,205467108,31753595,209811602,81570300,Not Truck
889389055,1014244020,716597674,890542625,438131437,1004271097,323465918,1021371249,81024709,377396459,620476186,971824127,1176724352,930822090,954553439,959306997,951656491,1058180067,925097429,148342295,531671136,675801571,567289459,1220149252,579791886,946898992,Not Truck
98304000,1004753696,902284559,564397887,772085274,1315803970,1052421742,633644335,579504711,1072195615,721702160,702252484,402536467,1046657400,1135511774,868020321,920086458,893249225,167178334,408772558,994694699,711373316,389349254,1198440128,989006626,1010741903,Not Truck
1000603646,764049030,649850086,1091673872,895489565,520142390,721408668,1001745446,479346609,663701298,574850793,809138406,1033391495,956592756,323350954,308958133,352048360,378101325,261588858,471141057,397612756,508639670,716292525,206540111,275518110,839744919,Not Truck
653328383,455666270,333144873,370040303,755871299,87834194,219034758,557434535,1025189219,163568429,312634379,229760897,322758988,310587318,71904521,190329232,132869977,265730034,227262085,334522630,88832579,421729267,487006616,503877228,778059533,469541360,Not Truck
90832895,850161380,187354311,458233898,1165820244,725767122,622733823,821894753,853257882,215161585,800778194,975043086,559041031,879522278,84791567,852065113,962811244,1220362144,787950697,1096825576,1072900428,618880680,639836351,721496751,656344859,844493334,Not Truck
405995519,837840852,600127665,1109147656,891636150,247537314,1147406042,865736669,733036547,979427675,933239621,752624741,64053251,963237057,881445743,670877488,1208069292,909538543,1056175944,599899418,611231382,1028347044,469217086,1296301856,1277842880,791181920,Not Truck
356122623,902534952,831953761,465841401,110845566,815485194,931682277,757153293,993295088,833454276,329427683,1177798410,640569091,1165599776,1372763566,1025760146,1151921268,556476146,445479266,812027341,854836622,1030488618,977422284,583382213,1308534546,978292007,Not Truck
848297984,891766671,400922682,842869665,599303508,471361807,677623162,1062614538,719612784,1021793858,313583511,885112006,392880981,1013243377,395466971,459522273,842003974,979089382,1064506795,1391125102,148994946,560958794,820111345,1085525724,778269421,804787724,Not Truck
808452095,606225956,561221740,655647246,1483579428,975923665,1190097264,942194430,370756695,876631795,619915281,250590721,869269080,1121897628,261224185,423748133,455005770,1105293874,89192931,723209065,512753601,559949015,1234764712,1026689783,787829830,1050982092,Not Truck
251854847,922238787,319556694,844606105,731075937,784637185,1007503137,537182303,541047982,1248449994,1070388919,1285146102,678788945,806301647,1054890330,849975036,837427215,167238299,799400443,259548578,468276595,986356766,441827272,496213926,246889955,911266443,Not Truck
744947710,899746980,791222755,734482657,902039929,684016702,492597805,480640182,212430493,651083311,381196097,412326560,311001942,294655176,287986995,306705935,284273174,151490493,91828705,226347444,130331794,144149318,280427127,181151047,142412163,335239643,Not Truck
756482047,1165221732,888841314,913154535,523987418,394451604,1069291569,598406331,960805532,826881840,627361503,991110366,1032880885,1027353087,533605869,766214609,982779675,789971696,362458909,923951571,776347270,783716370,816135439,848535667,927252946,1236327158,Not Truck
739115007,1032728219,181356549,1184502278,1040797359,314109976,845785984,721715432,733807955,582081099,257971906,1032959338,80790339,1123915394,232165703,810749122,739381197,827726828,596988992,429167964,685002652,918441748,502619710,1199558100,633064536,583120923,Not Truck
798294016,610590048,776403859,829681480,862989488,589558300,147702086,685655602,846086171,748233289,791639078,87161019,661622415,988204713,929168645,987331872,230102118,307400047,1059433629,461679877,1099055212,1429084136,741053058,508588038,780139574,322056883,Not Truck
677117952,1052918496,787774354,496043229,1069688245,1263885056,1220077096,1253505320,775870002,852227850,769950525,759532693,1043564772,482346193,1122260600,687787380,730821985,1070338912,1048340980,911219836,1033630750,1016622281,1015403929,1229984356,846632223,450431254,Not Truck
385482752,131148040,793228156,799065569,574095597,643380331,324659030,128369341,316834115,534023088,564289504,682588547,686352463,729489174,227490409,659609811,187376592,273081906,184451249,734109279,390855225,1091399076,629271605,821222467,365226980,1008261676,Not Truck
634060800,452512818,444411764,235274430,303613102,215836953,328228935,149406377,158674011,298259358,125732468,372837180,88331211,299236482,336633350,299442048,469585152,99755953,303104719,834478122,949091357,935420402,826976078,845258142,739552531,642465686,Not Truck
38600703,683770363,433615362,574038472,584992773,1223195056,588628888,528777222,348675506,1029332641,1012979649,547694836,1003741057,593223569,1071857760,1054106210,643360406,1257038962,879324391,251150309,737753704,397027043,102691283,956631032,577733324,628330263,Not Truck
228196351,859575343,777896939,1053964984,455948467,791172531,407673659,615802904,944533535,862518682,477666478,1029533600,462286756,1425964234,400671687,822456375,1009433883,323754778,681966202,1257597362,991587382,915880182,629644585,821828036,460177958,1079819342,Not Truck
895418367,265622104,616287496,864266839,376095702,1158267816,995715211,1015473872,1118614010,1309288898,996941845,471942720,671768413,1113622548,1236925936,1082158224,753441207,602349527,1024878780,425913691,900598664,827886834,885484698,350230822,392472281,501010464,Not Truck
537264128,286960846,251314786,176743781,350342038,357772181,577261444,529745214,1200744476,1234782596,555831929,505673648,827574081,918118721,1349114672,190416536,1083093450,167553764,520523925,484857168,156302295,387605490,192231622,47463856,587893406,597865154,Not Truck
296222720,621999805,403601817,108546293,645763614,453246078,176021570,110331427,423566788,337080063,178420547,118366225,215345227,94212256,57888824,19195112,223264575,68830040,50249020,162878016,391689184,102104036,205365356,83108149,363130233,128614787,Not Truck
725811199,197354708,376749615,348078822,80736748,241032391,179271622,145068550,246880662,154209076,104694975,113890670,16160571,150996465,90294148,96113208,292936122,118136215,343882460,132676260,421094370,339698948,510577708,72278468,882452241,385607987,Not Truck
884932607,367398542,742084865,829861567,764056099,786124005,755194466,1158565216,579648351,859901786,883867138,706651539,670866181,590736694,769645210,479137912,1119289070,742946809,808761674,628419178,720004808,1070935038,481049096,1071690746,916729892,1032337924,Not Truck
452591616,1031593311,1318235756,627413375,927320594,1144034054,1023202646,909717544,302233138,1056567461,640925642,604467475,326252909,508905704,503921574,990460385,825801516,629274407,1036018311,873340214,1410894342,1029575657,1137298924,1122173516,730652417,1285225198,Not Truck
483196927,554277312,456890958,162961328,156085531,141433839,285623918,173133404,213159534,157435491,46763621,85725334,31648799,229044888,57789431,198319028,161369621,253518589,290310517,136476450,712086192,544431251,602653061,452154336,947777925,804525209,Not Truck
468254719,965920280,1080740680,313384446,576171386,974692811,880146358,322140342,951592784,637928029,860131340,1140084804,189329675,914264846,1103781348,1080146842,1060082048,1236723234,858168581,982066402,703728803,1228449952,1028073023,1209720498,744252026,713765846,Not Truck
698810367,181847904,598621452,888595952,836730381,591145040,830086235,138479025,806872675,438908891,732005362,1148130280,820504648,772476241,865808052,784083499,262142529,887168886,360261912,1361947612,551338704,823747415,619891568,498887820,395031492,862506942,Not Truck
479592448,1077068244,496570847,752318580,85104344,1320484706,339363424,1054551483,468098509,901860958,881830272,981782285,772883034,1130694498,519885923,392646054,490578903,82458079,526758053,723673542,795073073,208645499,546598530,319758928,1012852199,325917367,Not Truck
532414464,469153969,393923943,60320930,253591528,503882787,809234115,922812489,505851083,1065186347,925129628,395130107,468104226,328499842,110618546,681060279,276885136,103446515,193071814,339917189,681686157,551113120,313084235,293218134,354939158,1263994640,Not Truck
1025048575,910851755,176600423,170943555,471671555,622900966,1073900164,743262004,1190908156,1110505872,1022392604,533268693,424830554,607844942,360124142,530046591,162353155,416195473,362814194,883050159,740699001,318654430,215935172,1119309130,1221247990,1103872266,Not Truck
626589697,997450823,1107122800,1040953937,463514821,464261794,530821844,185029002,852737789,879339011,797902380,389004030,579601331,1155138392,1099713204,569402589,715961339,711702420,1067822973,1105697078,999081770,991632402,639351133,1261283400,511787359,1001012492,Not Truck
653000705,642764534,622408121,298281155,690495785,863925902,1213042932,1084172934,1142498652,1093781376,1072155718,952017895,954415575,1166951990,1356238502,711180838,998274632,509708874,1091366462,736331990,990805358,676809759,561590962,719737353,1038628028,1399556344,Not Truck
884670461,451084602,354112149,324485560,258133239,747169479,430881378,1003844947,898166067,1087357782,550156364,905316867,862487649,542238015,1185175562,894185334,800930956,1067611556,717644994,1078746922,946759035,598836074,1219029154,824872275,675889517,445366473,Not Truck
310444032,583767354,77912478,165260839,213345248,195219913,694271609,492696215,299351080,832150998,825311239,373468595,628024721,773310147,1196838640,1203021866,337069901,678800752,383017205,1048094567,1028181215,1020953934,271105877,571614955,698973564,393821487,Not Truck
260636672,938959326,1064196252,1143046688,756195879,1169613870,1202089674,750278411,574948432,1043177987,1091312610,641970037,607558501,912887560,235402953,1059387009,375578208,470247464,974542075,1123756520,1064463308,638731031,839387627,885015574,466220123,1071290603,Not Truck
133693439,462819778,569855507,499540015,1105919752,1175639090,822665399,245904735,1171252164,671849515,809641287,455623254,617654416,984128624,580834611,999025603,492299845,214969133,1131367642,498350541,280184653,999870005,757213733,551235187,740600086,357282223,Not Truck
1070006270,655995959,658245106,402802652,1101076810,999601177,640064649,739387321,146056037,668348488,753033944,815502776,599949702,822753595,1033771510,816784046,775292177,1013984291,757173099,929174503,1388608494,69976906,954292441,106188605,1100168274,686387079,Not Truck
768999423,691336147,792999555,1019532267,1203920446,1366931522,1392574730,439234308,958334996,525061179,1148178176,1016761869,943522541,430832074,301412451,577067641,608147813,1100552058,946493659,420120034,855478333,985036572,1129990426,1144500026,576482360,1366308020,Not Truck
535560192,597809548,592557139,1093970816,1159904084,602124205,412849421,1087193942,924483438,1054400166,727088402,855875685,903403597,1179695558,1051970247,197243241,1032426306,1012130995,988226666,1098603932,1034808281,454005572,1127754582,1178091036,852382410,1267958800,Not Truck
735903743,1056285849,338231778,927676542,1317832426,679146589,666651909,989477481,414412338,905340184,1253195176,841856579,1237381376,779970495,1110530536,943054815,318204313,769560575,859528579,1141396700,428216308,950350410,668269763,822638164,786253595,920869081,Not Truck
